datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2023-10-09,223,0.0,0.0,81.35542168674698,0.0,407.0,1535.282465462751,200.0,200.0,0.0,0.0,1.0
2023-10-10,222,0.0,0.0,81.75520262869661,0.0,409.0,1522.2229164760536,400.0,400.0,0.0,0.0,2.0
2023-10-11,220,0.0,0.0,81.95509309967142,0.0,410.0,1521.119922491973,200.0,200.0,0.0,0.0,1.0
2023-10-12,219,0.0,0.0,82.15498357064622,0.0,411.0,1482.0402796945637,200.0,200.0,0.0,0.0,1.0
2023-10-13,218,0.0,0.0,82.15498357064622,0.0,411.0,1482.0402796945637,0.0,0.0,0.0,0.0,0.0
2023-10-14,218,0.0,0.0,82.35487404162103,0.0,412.0,1468.8190232711095,200.0,200.0,0.0,0.0,1.0
2023-10-15,217,1.0,1.0,82.35487404162103,0.0,412.0,1469.4453088633122,0.0,0.0,0.0,0.0,0.0
2023-10-16,218,0.0,0.0,82.35487404162103,0.0,412.0,1469.4453088633122,0.0,0.0,0.0,0.0,0.0
2023-10-17,218,1.0,1.0,82.55476451259582,0.0,413.0,1472.8171811145571,200.0,200.0,0.0,0.0,1.0
2023-10-18,218,0.0,0.0,82.95454545454545,0.0,415.0,1469.5047311419464,400.0,400.0,0.0,0.0,2.0
2023-10-19,216,0.0,0.0,83.35432639649507,0.0,417.0,1464.2936293411212,400.0,400.0,0.0,0.0,2.0
2023-10-20,214,0.0,0.0,83.35432639649507,0.0,417.0,1464.2936293411212,0.0,0.0,0.0,0.0,0.0
2023-10-21,214,0.0,0.0,83.55421686746988,0.0,418.0,1461.5012680011273,200.0,200.0,0.0,0.0,1.0
2023-10-22,213,1.0,1.0,84.15388828039431,0.0,421.0,1456.9972508598942,600.0,600.0,0.0,0.0,3.0
2023-10-23,211,0.0,0.0,84.3537787513691,0.0,422.0,1440.1402796044124,200.0,200.0,0.0,0.0,1.0
2023-10-24,210,0.0,0.0,84.3537787513691,0.0,422.0,1440.1402796044124,0.0,0.0,0.0,0.0,0.0
2023-10-25,210,1.0,1.0,84.75355969331873,0.0,424.0,1425.9807658774012,400.0,400.0,0.0,0.0,2.0
2023-10-26,209,2.0,2.0,84.95345016429354,0.0,425.0,1430.3342323057507,200.0,200.0,0.0,0.0,1.0
2023-10-27,210,1.0,1.0,85.15334063526834,0.0,426.0,1430.486290864207,200.0,200.0,0.0,0.0,1.0
2023-10-28,210,0.0,0.0,85.15334063526834,0.0,426.0,1430.486290864207,0.0,0.0,0.0,0.0,0.0
2023-10-29,210,0.0,0.0,85.55312157721796,0.0,428.0,1405.0489469668069,400.0,400.0,0.0,0.0,2.0
2023-10-30,208,1.0,1.0,85.75301204819277,0.0,429.0,1406.6978946896893,200.0,200.0,0.0,0.0,1.0
2023-10-31,208,0.0,0.0,85.75301204819277,0.0,429.0,1406.6978946896893,0.0,0.0,0.0,0.0,0.0
2023-11-01,208,3.0,3.0,85.75301204819277,0.0,429.0,1419.4124700635616,0.0,0.0,0.0,0.0,0.0
2023-11-02,211,0.0,0.0,85.75301204819277,0.0,429.0,1419.4124700635616,0.0,0.0,0.0,0.0,0.0
2023-11-03,211,0.0,0.0,85.75301204819277,0.0,429.0,1419.4124700635616,0.0,0.0,0.0,0.0,0.0
2023-11-04,211,1.0,1.0,85.75301204819277,0.0,429.0,1424.3465996073921,0.0,0.0,0.0,0.0,0.0
2023-11-05,212,0.0,0.0,85.75301204819277,0.0,429.0,1424.3465996073921,0.0,0.0,0.0,0.0,0.0
2023-11-06,212,0.0,0.0,85.95290251916758,0.0,430.0,1415.8382581335595,200.0,200.0,0.0,0.0,1.0
2023-11-07,211,2.0,2.0,85.95290251916758,0.0,430.0,1426.1168035249384,0.0,0.0,0.0,0.0,0.0
2023-11-08,213,0.0,0.0,85.95290251916758,0.0,430.0,1426.1168035249384,0.0,0.0,0.0,0.0,0.0
2023-11-09,213,1.0,1.0,86.15279299014239,0.0,431.0,1425.626369444182,200.0,200.0,0.0,0.0,1.0
2023-11-10,213,1.0,1.0,86.15279299014239,0.0,431.0,1430.215627736047,0.0,0.0,0.0,0.0,0.0
2023-11-11,214,1.0,1.0,86.75246440306681,0.0,434.0,1430.016155230103,600.0,600.0,0.0,0.0,3.0
2023-11-12,212,1.0,1.0,86.95235487404162,0.0,435.0,1425.6228807783377,200.0,200.0,0.0,0.0,1.0
2023-11-13,212,1.0,1.0,87.15224534501644,0.0,436.0,1424.2170140568692,200.0,200.0,0.0,0.0,1.0
2023-11-14,212,2.0,2.0,87.15224534501644,0.0,436.0,1438.224201258254,0.0,0.0,0.0,0.0,0.0
2023-11-15,214,1.0,1.0,87.15224534501644,0.0,436.0,1439.2306693732498,0.0,0.0,0.0,0.0,0.0
2023-11-16,215,0.0,0.0,87.35213581599125,0.0,437.0,1438.264553245241,200.0,200.0,0.0,0.0,1.0
2023-11-17,214,0.0,0.0,87.35213581599125,0.0,437.0,1438.264553245241,0.0,0.0,0.0,0.0,0.0
2023-11-18,214,2.0,2.0,87.35213581599125,0.0,437.0,1446.4992762195325,0.0,0.0,0.0,0.0,0.0
2023-11-19,216,0.0,0.0,87.55202628696605,0.0,438.0,1433.8089659544685,200.0,200.0,0.0,0.0,1.0
2023-11-20,215,0.0,0.0,87.55202628696605,0.0,438.0,1433.8089659544685,0.0,0.0,0.0,0.0,0.0
2023-11-21,215,0.0,0.0,87.95180722891565,0.0,440.0,1428.9455848792181,400.0,400.0,0.0,0.0,2.0
2023-11-22,213,0.0,0.0,87.95180722891565,0.0,440.0,1428.9455848792181,0.0,0.0,0.0,0.0,0.0
2023-11-23,213,0.0,0.0,87.95180722891565,0.0,440.0,1428.9455848792181,0.0,0.0,0.0,0.0,0.0
2023-11-24,213,0.0,0.0,87.95180722891565,0.0,440.0,1428.9455848792181,0.0,0.0,0.0,0.0,0.0
2023-11-25,213,2.0,2.0,87.95180722891565,0.0,440.0,1435.3587916940053,0.0,0.0,0.0,0.0,0.0
2023-11-26,215,0.0,0.0,88.15169769989048,0.0,441.0,1423.614199961559,200.0,200.0,0.0,0.0,1.0
2023-11-27,214,0.0,0.0,88.15169769989048,0.0,441.0,1423.614199961559,0.0,0.0,0.0,0.0,0.0
2023-11-28,214,0.0,0.0,88.35158817086527,0.0,442.0,1422.9689710182474,200.0,200.0,0.0,0.0,1.0
2023-11-29,213,0.0,0.0,88.35158817086527,0.0,442.0,1422.9689710182474,0.0,0.0,0.0,0.0,0.0
2023-11-30,213,0.0,0.0,88.35158817086527,0.0,442.0,1422.9689710182474,0.0,0.0,0.0,0.0,0.0
2023-12-01,213,0.0,0.0,88.55147864184008,0.0,443.0,1421.5128870688702,200.0,200.0,0.0,0.0,1.0
2023-12-02,212,2.0,2.0,88.55147864184008,0.0,443.0,1451.8565222953412,0.0,0.0,0.0,0.0,0.0
2023-12-03,214,0.0,0.0,88.55147864184008,0.0,443.0,1451.8565222953412,0.0,0.0,0.0,0.0,0.0
2023-12-04,214,0.0,0.0,88.9512595837897,0.0,445.0,1415.7742790516502,400.0,400.0,0.0,0.0,2.0
2023-12-05,212,0.0,0.0,88.9512595837897,0.0,445.0,1415.7742790516502,0.0,0.0,0.0,0.0,0.0
2023-12-06,212,0.0,0.0,88.9512595837897,0.0,445.0,1415.7742790516502,0.0,0.0,0.0,0.0,0.0
2023-12-07,212,0.0,0.0,88.9512595837897,0.0,445.0,1415.7742790516502,0.0,0.0,0.0,0.0,0.0
2023-12-08,212,0.0,0.0,89.35104052573932,0.0,447.0,1412.902809436353,400.0,400.0,0.0,0.0,2.0
2023-12-09,210,1.0,1.0,89.55093099671413,0.0,448.0,1416.845468828258,200.0,200.0,0.0,0.0,1.0
2023-12-10,210,1.0,1.0,89.55093099671413,0.0,448.0,1418.4307406531059,0.0,0.0,0.0,0.0,0.0
2023-12-11,211,1.0,1.0,89.75082146768895,0.0,449.0,1429.5910474231787,200.0,200.0,0.0,0.0,1.0
2023-12-12,211,0.0,0.0,89.75082146768895,0.0,449.0,1429.5910474231787,0.0,0.0,0.0,0.0,0.0
2023-12-13,211,0.0,0.0,89.75082146768895,0.0,449.0,1429.5910474231787,0.0,0.0,0.0,0.0,0.0
2023-12-14,211,0.0,0.0,89.95071193866376,0.0,450.0,1427.1871607676062,200.0,200.0,0.0,0.0,1.0
2023-12-15,210,2.0,2.0,89.95071193866376,0.0,450.0,1430.214613470831,0.0,0.0,0.0,0.0,0.0
2023-12-16,212,1.0,1.0,89.95071193866376,0.0,450.0,1436.6080381878817,0.0,0.0,0.0,0.0,0.0
2023-12-17,213,0.0,0.0,90.15060240963857,0.0,451.0,1428.0469841335314,200.0,200.0,0.0,0.0,1.0
2023-12-18,212,1.0,1.0,90.35049288061336,0.0,452.0,1430.0735177309357,200.0,200.0,0.0,0.0,1.0
2023-12-19,212,0.0,0.0,90.55038335158817,0.0,453.0,1424.4682550491432,200.0,200.0,0.0,0.0,1.0
2023-12-20,211,1.0,1.0,91.15005476451259,0.0,456.0,1394.8186785387777,600.0,600.0,0.0,0.0,3.0
2023-12-21,209,1.0,1.0,91.15005476451259,0.0,456.0,1397.7600093065164,0.0,0.0,0.0,0.0,0.0
2023-12-22,210,1.0,1.0,91.34994523548741,0.0,457.0,1396.0018157704608,200.0,200.0,0.0,0.0,1.0
2023-12-23,210,0.0,0.0,91.54983570646222,0.0,458.0,1392.3916316441412,200.0,200.0,0.0,0.0,1.0
2023-12-24,209,0.0,0.0,91.74972617743703,0.0,459.0,1389.8606365990445,200.0,200.0,0.0,0.0,1.0
2023-12-25,208,0.0,0.0,92.14950711938664,0.0,461.0,1378.7635949261023,400.0,400.0,0.0,0.0,2.0
2023-12-26,206,0.0,0.0,92.14950711938664,0.0,461.0,1378.7635949261023,0.0,0.0,0.0,0.0,0.0
2023-12-27,206,2.0,2.0,92.34939759036143,0.0,462.0,1378.5455535192968,200.0,200.0,0.0,0.0,1.0
2023-12-28,207,2.0,2.0,92.94906900328587,0.0,465.0,1387.291497213186,600.0,600.0,0.0,0.0,3.0
2023-12-29,206,0.0,0.0,92.94906900328587,0.0,465.0,1387.291497213186,0.0,0.0,0.0,0.0,0.0
2023-12-30,206,1.0,1.0,92.94906900328587,0.0,465.0,1388.8109351677256,0.0,0.0,0.0,0.0,0.0
2023-12-31,207,0.0,0.0,92.94906900328587,0.0,465.0,1388.8109351677256,0.0,0.0,0.0,0.0,0.0
2024-01-01,207,1.0,1.0,93.14895947426068,0.0,466.0,1387.6274892059241,200.0,200.0,0.0,0.0,1.0
2024-01-02,207,1.0,1.0,93.14895947426068,0.0,466.0,1397.9390790234634,0.0,0.0,0.0,0.0,0.0
2024-01-03,208,0.0,0.0,93.5487404162103,0.0,468.0,1395.4612940005682,400.0,400.0,0.0,0.0,2.0
2024-01-04,206,0.0,0.0,93.5487404162103,0.0,468.0,1395.4612940005682,0.0,0.0,0.0,0.0,0.0
2024-01-05,206,1.0,1.0,93.7486308871851,0.0,469.0,1397.005642088176,200.0,200.0,0.0,0.0,1.0
2024-01-06,206,2.0,2.0,93.94852135815992,0.0,470.0,1414.9341276003329,200.0,200.0,0.0,0.0,1.0
2024-01-07,207,0.0,0.0,94.14841182913473,0.0,471.0,1414.8566557608171,200.0,200.0,0.0,0.0,1.0
2024-01-08,206,0.0,0.0,94.14841182913473,0.0,471.0,1414.8566557608171,0.0,0.0,0.0,0.0,0.0
2024-01-09,206,2.0,2.0,94.14841182913473,0.0,471.0,1437.1910923890193,0.0,0.0,0.0,0.0,0.0
2024-01-10,208,1.0,1.0,94.34830230010952,0.0,472.0,1434.24288870488,200.0,200.0,0.0,0.0,1.0
2024-01-11,208,1.0,1.0,94.74808324205915,0.0,474.0,1429.034043713982,400.0,400.0,0.0,0.0,2.0
2024-01-12,207,1.0,1.0,94.74808324205915,0.0,474.0,1431.495757071758,0.0,0.0,0.0,0.0,0.0
2024-01-13,208,1.0,1.0,94.94797371303395,0.0,475.0,1434.9903267512148,200.0,200.0,0.0,0.0,1.0
2024-01-14,208,0.0,0.0,94.94797371303395,0.0,475.0,1434.9903267512148,0.0,0.0,0.0,0.0,0.0
2024-01-15,208,0.0,0.0,94.94797371303395,0.0,475.0,1434.9903267512148,0.0,0.0,0.0,0.0,0.0
2024-01-16,208,1.0,1.0,94.94797371303395,0.0,475.0,1439.415498296979,0.0,0.0,0.0,0.0,0.0
2024-01-17,209,1.0,1.0,94.94797371303395,0.0,475.0,1442.6409287080403,0.0,0.0,0.0,0.0,0.0
2024-01-18,210,1.0,1.0,95.14786418400875,0.0,476.0,1435.1910927313493,200.0,200.0,0.0,0.0,1.0
2024-01-19,210,0.0,0.0,95.14786418400875,0.0,476.0,1435.1910927313493,0.0,0.0,0.0,0.0,0.0
2024-01-20,210,1.0,1.0,95.14786418400875,0.0,476.0,1436.3754615686132,0.0,0.0,0.0,0.0,0.0
2024-01-21,211,2.0,2.0,95.14786418400875,0.0,476.0,1450.8101042267153,0.0,0.0,0.0,0.0,0.0
2024-01-22,213,0.0,0.0,95.14786418400875,0.0,476.0,1450.8101042267153,0.0,0.0,0.0,0.0,0.0
2024-01-23,213,1.0,1.0,95.34775465498356,0.0,477.0,1452.1964635310835,200.0,200.0,0.0,0.0,1.0
2024-01-24,213,0.0,0.0,95.54764512595838,0.0,478.0,1447.573184759255,200.0,200.0,0.0,0.0,1.0
2024-01-25,212,0.0,0.0,95.74753559693319,0.0,479.0,1446.5323578107898,200.0,200.0,0.0,0.0,1.0
2024-01-26,211,0.0,0.0,95.74753559693319,0.0,479.0,1446.5323578107898,0.0,0.0,0.0,0.0,0.0
2024-01-27,211,1.0,1.0,95.947426067908,0.0,480.0,1440.2977603517324,200.0,200.0,0.0,0.0,1.0
2024-01-28,211,0.0,0.0,95.947426067908,0.0,480.0,1440.2977603517324,0.0,0.0,0.0,0.0,0.0
2024-01-29,211,1.0,1.0,96.1473165388828,0.0,481.0,1438.7812053739385,200.0,200.0,0.0,0.0,1.0
2024-01-30,211,1.0,1.0,96.1473165388828,0.0,481.0,1439.363862821474,0.0,0.0,0.0,0.0,0.0
2024-01-31,212,0.0,0.0,96.54709748083242,0.0,483.0,1425.691971740116,400.0,400.0,0.0,0.0,2.0
2024-02-01,210,2.0,2.0,96.54709748083242,0.0,483.0,1458.6419980333233,0.0,0.0,0.0,0.0,0.0
2024-02-02,212,1.0,1.0,96.54709748083242,0.0,483.0,1467.4716224831518,0.0,0.0,0.0,0.0,0.0
2024-02-03,213,0.0,0.0,96.54709748083242,0.0,483.0,1467.4716224831518,0.0,0.0,0.0,0.0,0.0
2024-02-04,213,1.0,1.0,96.54709748083242,0.0,483.0,1486.0871630733732,0.0,0.0,0.0,0.0,0.0
2024-02-05,214,0.0,0.0,96.54709748083242,0.0,483.0,1486.0871630733732,0.0,0.0,0.0,0.0,0.0
2024-02-06,214,1.0,1.0,96.54709748083242,0.0,483.0,1492.1323700784346,0.0,0.0,0.0,0.0,0.0
2024-02-07,215,0.0,0.0,96.54709748083242,0.0,483.0,1492.1323700784346,0.0,0.0,0.0,0.0,0.0
2024-02-08,215,0.0,0.0,96.74698795180723,0.0,484.0,1489.3415432601444,200.0,200.0,0.0,0.0,1.0
2024-02-09,214,0.0,0.0,97.14676889375686,0.0,486.0,1487.136098442913,400.0,400.0,0.0,0.0,2.0
2024-02-10,212,1.0,1.0,97.14676889375686,0.0,486.0,1487.3911841241577,0.0,0.0,0.0,0.0,0.0
2024-02-11,213,1.0,1.0,97.14676889375686,0.0,486.0,1491.8545935806126,0.0,0.0,0.0,0.0,0.0
2024-02-12,214,1.0,1.0,97.14676889375686,0.0,486.0,1498.6063743545858,0.0,0.0,0.0,0.0,0.0
2024-02-13,215,1.0,1.0,97.34665936473166,0.0,487.0,1502.8828449240661,200.0,200.0,0.0,0.0,1.0
2024-02-14,215,0.0,0.0,97.74644030668127,0.0,489.0,1461.0854673161723,400.0,400.0,0.0,0.0,2.0
2024-02-15,213,1.0,1.0,98.1462212486309,0.0,491.0,1444.6487653786764,400.0,400.0,0.0,0.0,2.0
2024-02-16,212,1.0,1.0,98.34611171960569,0.0,492.0,1440.8135548367459,200.0,200.0,0.0,0.0,1.0
2024-02-17,212,2.0,2.0,98.34611171960569,0.0,492.0,1448.57821726443,0.0,0.0,0.0,0.0,0.0
2024-02-18,214,0.0,0.0,98.34611171960569,0.0,492.0,1448.57821726443,0.0,0.0,0.0,0.0,0.0
2024-02-19,214,1.0,1.0,98.5460021905805,0.0,493.0,1428.2320709012633,200.0,200.0,0.0,0.0,1.0
2024-02-20,214,3.0,3.0,98.5460021905805,0.0,493.0,1443.1400937212484,0.0,0.0,0.0,0.0,0.0
2024-02-21,217,0.0,0.0,98.74589266155532,0.0,494.0,1430.3019362035466,200.0,200.0,0.0,0.0,1.0
2024-02-22,216,0.0,0.0,98.74589266155532,0.0,494.0,1430.3019362035466,0.0,0.0,0.0,0.0,0.0
2024-02-23,216,1.0,1.0,98.74589266155532,0.0,494.0,1440.6717169103968,0.0,0.0,0.0,0.0,0.0
2024-02-24,217,1.0,1.0,98.94578313253012,0.0,495.0,1439.3720585452538,200.0,200.0,0.0,0.0,1.0
2024-02-25,217,1.0,1.0,98.94578313253012,0.0,495.0,1443.9744986404698,0.0,0.0,0.0,0.0,0.0
2024-02-26,218,1.0,1.0,98.94578313253012,0.0,495.0,1445.1242126668162,0.0,0.0,0.0,0.0,0.0
2024-02-27,219,1.0,1.0,98.94578313253012,0.0,495.0,1447.361220532563,0.0,0.0,0.0,0.0,0.0
2024-02-28,220,1.0,1.0,99.34556407447974,0.0,497.0,1445.3773060418607,400.0,400.0,0.0,0.0,2.0
2024-02-29,219,0.0,0.0,99.54545454545455,0.0,498.0,1444.6708011524759,200.0,200.0,0.0,0.0,1.0
2024-03-01,218,0.0,0.0,99.54545454545455,0.0,498.0,1444.6708011524759,0.0,0.0,0.0,0.0,0.0
2024-03-02,218,0.0,0.0,99.74534501642937,0.0,499.0,1438.9692250785245,200.0,200.0,0.0,0.0,1.0
2024-03-03,217,1.0,1.0,99.94523548740418,0.0,500.0,1443.946260728804,200.0,200.0,0.0,0.0,1.0
2024-03-04,217,1.0,1.0,100.54490690032858,0.0,503.0,1443.0113740051954,600.0,600.0,0.0,0.0,3.0
2024-03-05,215,0.0,0.0,100.54490690032858,0.0,503.0,1443.0113740051954,0.0,0.0,0.0,0.0,0.0
2024-03-06,215,1.0,1.0,100.74479737130339,0.0,504.0,1448.5248073957682,200.0,200.0,0.0,0.0,1.0
2024-03-07,215,0.0,0.0,100.74479737130339,0.0,504.0,1448.5248073957682,0.0,0.0,0.0,0.0,0.0
2024-03-08,215,0.0,0.0,100.74479737130339,0.0,504.0,1448.5248073957682,0.0,0.0,0.0,0.0,0.0
2024-03-09,215,0.0,0.0,100.9446878422782,0.0,505.0,1444.9279878741197,200.0,200.0,0.0,0.0,1.0
2024-03-10,214,1.0,1.0,100.9446878422782,0.0,505.0,1448.4414121855143,0.0,0.0,0.0,0.0,0.0
2024-03-11,215,0.0,0.0,101.34446878422783,0.0,507.0,1445.6557981071207,400.0,400.0,0.0,0.0,2.0
2024-03-12,213,2.0,2.0,101.34446878422783,0.0,507.0,1453.0438881510452,0.0,0.0,0.0,0.0,0.0
2024-03-13,215,1.0,1.0,101.34446878422783,0.0,507.0,1456.6770103404206,0.0,0.0,0.0,0.0,0.0
2024-03-14,216,0.0,0.0,101.54435925520264,0.0,508.0,1446.181017578541,200.0,200.0,0.0,0.0,1.0
2024-03-15,215,1.0,1.0,101.54435925520264,0.0,508.0,1454.6615941418581,0.0,0.0,0.0,0.0,0.0
2024-03-16,216,0.0,0.0,101.54435925520264,0.0,508.0,1454.6615941418581,0.0,0.0,0.0,0.0,0.0
2024-03-17,216,2.0,2.0,101.74424972617744,0.0,509.0,1463.8124334248785,200.0,200.0,0.0,0.0,1.0
2024-03-18,217,0.0,0.0,101.94414019715225,0.0,510.0,1426.9099109614622,200.0,200.0,0.0,0.0,1.0
2024-03-19,216,0.0,0.0,102.14403066812706,0.0,511.0,1386.7581395760192,200.0,200.0,0.0,0.0,1.0
2024-03-20,215,0.0,0.0,102.14403066812706,0.0,511.0,1386.7581395760192,0.0,0.0,0.0,0.0,0.0
2024-03-21,215,0.0,0.0,102.34392113910185,0.0,512.0,1381.8655303640742,200.0,200.0,0.0,0.0,1.0
2024-03-22,214,2.0,2.0,102.34392113910185,0.0,512.0,1385.1937036775566,0.0,0.0,0.0,0.0,0.0
2024-03-23,216,1.0,1.0,102.54381161007666,0.0,513.0,1410.7630401700799,200.0,200.0,0.0,0.0,1.0
2024-03-24,216,0.0,0.0,102.54381161007666,0.0,513.0,1410.7630401700799,0.0,0.0,0.0,0.0,0.0
2024-03-25,216,0.0,0.0,102.74370208105147,0.0,514.0,1406.879754448943,200.0,200.0,0.0,0.0,1.0
2024-03-26,215,1.0,1.0,102.74370208105147,0.0,514.0,1413.319462652402,0.0,0.0,0.0,0.0,0.0
2024-03-27,216,1.0,1.0,102.74370208105147,0.0,514.0,1429.5665484465571,0.0,0.0,0.0,0.0,0.0
2024-03-28,217,1.0,1.0,103.1434830230011,0.0,516.0,1443.8727466476112,400.0,400.0,0.0,0.0,2.0
2024-03-29,216,0.0,0.0,103.3433734939759,0.0,517.0,1442.115981719514,200.0,200.0,0.0,0.0,1.0
2024-03-30,215,2.0,2.0,103.3433734939759,0.0,517.0,1444.1901306563118,0.0,0.0,0.0,0.0,0.0
2024-03-31,217,1.0,1.0,103.3433734939759,0.0,517.0,1461.7069102847627,0.0,0.0,0.0,0.0,0.0
2024-04-01,218,2.0,2.0,103.3433734939759,0.0,517.0,1467.2775373149561,0.0,0.0,0.0,0.0,0.0
2024-04-02,220,0.0,0.0,103.74315443592552,0.0,519.0,1460.1976739717982,400.0,400.0,0.0,0.0,2.0
2024-04-03,218,1.0,1.0,103.74315443592552,0.0,519.0,1461.2710357276094,0.0,0.0,0.0,0.0,0.0
2024-04-04,219,0.0,0.0,103.74315443592552,0.0,519.0,1461.2710357276094,0.0,0.0,0.0,0.0,0.0
2024-04-05,219,1.0,1.0,103.74315443592552,0.0,519.0,1465.202365686496,0.0,0.0,0.0,0.0,0.0
2024-04-06,220,0.0,0.0,103.94304490690034,0.0,520.0,1463.1891009997532,200.0,200.0,0.0,0.0,1.0
2024-04-07,219,0.0,0.0,103.94304490690034,0.0,520.0,1463.1891009997532,0.0,0.0,0.0,0.0,0.0
2024-04-08,219,1.0,1.0,104.14293537787515,0.0,521.0,1467.2334221980839,200.0,200.0,0.0,0.0,1.0
2024-04-09,219,1.0,1.0,104.34282584884994,0.0,522.0,1470.102898487009,200.0,200.0,0.0,0.0,1.0
2024-04-10,219,0.0,0.0,104.74260679079957,0.0,524.0,1450.8675913033442,400.0,400.0,0.0,0.0,2.0
2024-04-11,217,0.0,0.0,104.74260679079957,0.0,524.0,1450.8675913033442,0.0,0.0,0.0,0.0,0.0
2024-04-12,217,1.0,1.0,104.94249726177436,0.0,525.0,1453.8981019751466,200.0,200.0,0.0,0.0,1.0
2024-04-13,217,1.0,1.0,105.34227820372398,0.0,527.0,1443.6414439857203,400.0,400.0,0.0,0.0,2.0
2024-04-14,216,1.0,1.0,105.5421686746988,0.0,528.0,1439.1100079838957,200.0,200.0,0.0,0.0,1.0
2024-04-15,216,1.0,1.0,105.5421686746988,0.0,528.0,1441.2857343876035,0.0,0.0,0.0,0.0,0.0
2024-04-16,217,0.0,0.0,105.5421686746988,0.0,528.0,1441.2857343876035,0.0,0.0,0.0,0.0,0.0
2024-04-17,217,3.0,3.0,105.74205914567361,0.0,529.0,1451.202381292424,200.0,200.0,0.0,0.0,1.0
2024-04-18,219,2.0,2.0,105.74205914567361,0.0,529.0,1473.2930718059076,0.0,0.0,0.0,0.0,0.0
2024-04-19,221,1.0,1.0,105.74205914567361,0.0,529.0,1473.735798778659,0.0,0.0,0.0,0.0,0.0
2024-04-20,222,1.0,1.0,105.74205914567361,0.0,529.0,1476.427262164921,0.0,0.0,0.0,0.0,0.0
2024-04-21,223,0.0,0.0,105.74205914567361,0.0,529.0,1476.427262164921,0.0,0.0,0.0,0.0,0.0
2024-04-22,223,1.0,1.0,105.74205914567361,0.0,529.0,1477.5601117848025,0.0,0.0,0.0,0.0,0.0
2024-04-23,224,1.0,1.0,105.94194961664842,0.0,530.0,1477.142373853583,200.0,200.0,0.0,0.0,1.0
2024-04-24,224,0.0,0.0,105.94194961664842,0.0,530.0,1477.142373853583,0.0,0.0,0.0,0.0,0.0
2024-04-25,224,1.0,1.0,106.34173055859803,0.0,532.0,1430.8671437303158,400.0,400.0,0.0,0.0,2.0
2024-04-26,223,1.0,1.0,106.34173055859803,0.0,532.0,1431.0052703926397,0.0,0.0,0.0,0.0,0.0
2024-04-27,224,0.0,0.0,106.54162102957284,0.0,533.0,1412.9722393283243,200.0,200.0,0.0,0.0,1.0
2024-04-28,223,1.0,1.0,106.54162102957284,0.0,533.0,1414.0509867842586,0.0,0.0,0.0,0.0,0.0
2024-04-29,224,1.0,1.0,106.54162102957284,0.0,533.0,1419.4174342230006,0.0,0.0,0.0,0.0,0.0
2024-04-30,225,1.0,1.0,106.54162102957284,0.0,533.0,1419.8883386373661,0.0,0.0,0.0,0.0,0.0
2024-05-01,226,1.0,1.0,106.54162102957284,0.0,533.0,1437.4560482173065,0.0,0.0,0.0,0.0,0.0
2024-05-02,227,1.0,1.0,106.74151150054765,0.0,534.0,1437.639293901695,200.0,200.0,0.0,0.0,1.0
2024-05-03,227,0.0,0.0,106.74151150054765,0.0,534.0,1437.639293901695,0.0,0.0,0.0,0.0,0.0
2024-05-04,227,0.0,0.0,106.74151150054765,0.0,534.0,1437.639293901695,0.0,0.0,0.0,0.0,0.0
2024-05-05,227,0.0,0.0,107.34118291347208,0.0,537.0,1425.774091018565,600.0,600.0,0.0,0.0,3.0
2024-05-06,224,1.0,1.0,107.94085432639649,0.0,540.0,1414.4897027391016,600.0,600.0,0.0,0.0,3.0
2024-05-07,222,1.0,1.0,108.1407447973713,0.0,541.0,1395.9101836965833,200.0,200.0,0.0,0.0,1.0
2024-05-08,222,0.0,0.0,108.1407447973713,0.0,541.0,1395.9101836965833,0.0,0.0,0.0,0.0,0.0
2024-05-09,222,0.0,0.0,108.1407447973713,0.0,541.0,1395.9101836965833,0.0,0.0,0.0,0.0,0.0
2024-05-10,222,0.0,0.0,108.1407447973713,0.0,541.0,1395.9101836965833,0.0,0.0,0.0,0.0,0.0
2024-05-11,222,0.0,0.0,108.1407447973713,0.0,541.0,1395.9101836965833,0.0,0.0,0.0,0.0,0.0
2024-05-12,222,1.0,1.0,108.3406352683461,0.0,542.0,1395.0478545787562,200.0,200.0,0.0,0.0,1.0
2024-05-13,222,0.0,0.0,108.3406352683461,0.0,542.0,1395.0478545787562,0.0,0.0,0.0,0.0,0.0
2024-05-14,222,2.0,2.0,108.3406352683461,0.0,542.0,1405.2901252002534,0.0,0.0,0.0,0.0,0.0
2024-05-15,224,2.0,2.0,108.54052573932091,0.0,543.0,1408.9240438096108,200.0,200.0,0.0,0.0,1.0
2024-05-16,225,1.0,1.0,108.54052573932091,0.0,543.0,1414.7040897681434,0.0,0.0,0.0,0.0,0.0
2024-05-17,226,0.0,0.0,108.54052573932091,0.0,543.0,1414.7040897681434,0.0,0.0,0.0,0.0,0.0
2024-05-18,226,2.0,2.0,108.54052573932091,0.0,543.0,1430.4646607371003,0.0,0.0,0.0,0.0,0.0
2024-05-19,228,0.0,0.0,108.74041621029573,0.0,544.0,1423.0207763025815,200.0,200.0,0.0,0.0,1.0
